sen,label
If you have had any problems we're here to help; you can call us (866) 757-7752 or write to us at support@imore.com.,2
"If you know somebody who is interested in helping me with either the iPad or Mac version, please send me an e-mail.",2
"If you need additional help, visit Apple Support.",2
"If you want it to label & archive, simply turn this option on.",2
"If you want our personal guidance in building your own software business, you need to hustle right now.",2
"If you want to learn how to turn social data into a strategic advantage, join some of the brightest minds in social by registering today for Social Data Week 2013.",2
"If you want to retrieve your data stored on ZumoDrive, we strongly recommend you take action as soon as possible to download it.",2
"If you would like me to attend and think that it would be useful, just let me know.",2
"If you would like to add a prediction or two, please send an e-mail with your name and contact information to Hope Duncan at hduncan@caem.org",2
"If you would like to prevent this, just log into historious or historify something in the next month.",2
"If you'd like to de-brief on my marathon with Kasler, just give a holler.",2
"If you'd like to retrieve your data, such as stacked articles, simply drop me an email at temo@factyle.com",2
"If you're eligible for the offer, fill out your tax return, stopping short of computing certain totals, and send it in by April 16.",2
"If you're not going to Sac on Monday, coffee in SF during work hours works.",2
"If you're not very familiar with these 3 themes, check them out on App World and go ahead, grab at least one for a super cool $2.99!",2
"If you're overweight, try to keep it to 15-25 pounds.",2
Important update: We have released 2 new versions on Android & Apple App - Please update your apps today to get the latest & greatest features and performance from Gyft!,2
"Improved audio player with +/- 15s buttons.For more information on any of these features, please visit www.stratospherix.com",2
"In addition, we would like the opportunity to meet with you before hand.",2
"In case of installation problems, please contact the vendor for help!",2
"In order to account for the same day change at Katy, please schedule the following deals for 7/24/00 only:",2
"In the event I can't make to either class, I'm available Wed and Thur evening to discuss the next case.",2
In the future please make sure you copy me on any e-mails pertaining to meetings or business lunches in which Mark Haedicke should participate.,2
Ina: could you please get me access to ECT Trading on the O drive?,2
Is there a chance of setting up a call-in number for these meetings?,2
Is there an agenda for the meeting on the 5th?,2
Is there one for this week?,2
Is this case due today or next Monday?,2
It seems to me that we should try again to get those on the list that are not already members to join ISDA.,2
It was great to meet you and I would be happy to discuss opportunities.,2
It would be extremely useful if the folks participating in the meeting on Thursday with the Governor let him know that taking choices away from businesses and customers is the wrong way to go and that he and the legislative leaders need to work with the coalition to fix it.,2
"Janet, any thoughts - do we have excess development staff - this would be a good opportunity for the brave at heart.",2
"Jeanne, while your at it, could you get us a new Governor?",2
"Jeff, I'm out all next week, just call Joann and she will get the pricing and enter the deals.",2
"Jeff, lets try to get consensus in how the east desk might work and then discuss next steps at that point.",2
"Jim has mentioned a meeting next week with all of us to talk about strategy, etc. over the next many months.",2
"Jim, I am also curious where you are in your thoughts and plans given your new role.",2
"Jim, can you send me hard copies - I am having trouble opening these reports.",2
Jim: You available to talk at 9:30 Houston time re: how to stop the next attempt at the ISO board to lower the price caps further?,2
"Joann, you may need to get with Chris Ordway on this.",2
"Joe is expecting your call, Jim, and David you might want to follow up and invite him to lunch.",2
Join me at $LINK,2
"Join me on Peel to get personalized TV recommendations, see my Guilty Pleasures, and make your TV social: $LINK",2
Join the event now.,2
Join the streaming presentation now.,2
Join the webinar now.,2
Just a reminder to send me a currency report.,2
"Just reply to this email and we'll hop to it, or you can take a super quick survey if you prefer: $LINK",2
Just send me a quick email if you want to look at the sales page and what everyone is saying about it... Popular would be an understatement.,2
Kay please schedule.,2
"Kay, please book 9:00 am to 2:00 pm with me Mike Miller & Don Miller with Mike Childers (Entergy) (actually 10 am to 1pm not including travel time to their shop in the Woodlands) on September 5, 2000.",2
Keep me in the loop and get MKM's group in at the appropriate time (far enough in advance of us submitting a bid that they can opine on the valuation).,2
Keep me posted tomorrow on any news that you hear from Mike Jordan regarding their baby.,2
"Ken, in response to the letter from Mr Miguel San Juan, my suggestion would be to offer up the Falcon for their use; however, given the tight time frame and your recent visit with Mr. Fox that it would be difficult for either you or me to participate.",2
"Ken, would you be willing to meet with our team?",2
"Ladies and gentlemen, please welcome the **Moodstocks SDK v3.6**!",2
"Larry, go get 'em.",2
Leave a review and let me know what you like/dislike about List! Tap the Support cell on the Home screen,2
"Leo, for my weekly report please use the following:",2
Leslie: Can you attend this meeting for me?,2
Let me know - Mom,2
Let me know of any revisions you want.,2
Let me know what you think and I will send it to Randy O.,2
Let me know when it goes out and get a copy to the group (particulary Shelley who might have to cover press inquiries if PG&E squawks.),2
Let me know when you have a few minutes ( any time after 2pm).,2
Let me know which companies are not providing Enron with timely allocation reports at Socal and I will call their senior trader to discuss getting this operational information sooner.,2
Let me know your success stories.,2
Let me see what you come up with after discussing with Presto et al.,2
Let us know how we can help you along this journey.,2
"Let us know how we can help you, your co-workers, or computer-savvy pets go paperless.",2
Let;s you and I chat this afternoon about getting reimburse from Oglethorpe on Transco.,2
Lets discuss ASAP.,2
Lets discuss at your earliest convenience.,2
Lets discuss further before we approach ENA.,2
"Lets set up this discussion with the following points: a) we are not exiting Argentina; b) we need to right-size the overall organization to fit the business opportunity; c) if possible on the commercial front, I would like to consolidate intellectual assets to one location in order to generate greater productivity, increased team work, a flatter org chart, real time decision making and greater communication; d) we need to continue to maintain a strong presence (including customer coverage) in both markets including an office in Argentina; and e) I would like to consolidate all non-commercial activity for ESA to Sao Paulo.",2
Lets take the earliest opporunity to discuss this.,2
Looks good to me--I think you ought to have them file it asap.,2
"Mark, go ahead and set up the meeting.",2
"Mark, note the feedback from the AA's, it is imperative that we get a handle on this!",2
Maybe we can have lunch or something.,2
Meet other Members in Columbus and contact them now.,2
Mike: Could you please forward a copy of the document listed below to Ms Cantrell?,2
"Milly is ok; however, I would like a quick read of the document once you send a hard copy up...",2
Need to get people together for this event?,2
"Nit Noi sounds good to me tonight, if we don't eat out of the fridge.",2
Note: Please do not open the zip file.,2
Note: please use a good password and keep it in a safe place,2
On Friday we can meet at the restaurant.,2
"On Garden State matters, how do you want to handle the signing of documents?",2
"On the communication front, we will have weekly calls with him a nd the weather group to make sure that we are all on the same page and he is u p to speed with where we are going.",2
"Once the questionnaires have been completed, please return them to me via e-mail at alexa.r.cutter@us.andersen.com.",2
"Once you get the original back, please send to me for my files.",2
Open Glyder to get the templates and try them in your customer communications this week:,2
Or are we just going to call them from the conference room?,2
Or would you prefer that everyone simply contribute to the gift basket?,2
"Or, can we schedule more than one in a day?",2
"Our apologies, please ignore it.",2
PLEASE KEEP THIS BUSINESS CONFIDENTIAL TO AVOID COMPLICATION which may mar our plans.,2
"Paste the link (usually by clicking ""Paste"" in the ""Edit"" menu), and then press Enter or Return on your keyboard.",2
"Perhaps we could have lunch, or something, and you could fill me in on what you folks do.",2
"Peter, let's set aside at least one-half hour to talk about the approval process and general communication and any issues you want to.",2
"Phil, it was a pleasure to meet y ou and I look forward to working together.",2
Pick the ones you want to keep ;)496 photos from Paris ==,2
Place your order by Dec. 17th to ensure your AT&T devices arrive on time.,2
"Please be sure to connect Tom and Nancy, since I had a discussion with her about CA gas and had this stuff sent to her.",2
Please call me when you get a chance to discuss a response (if any).,2
Please confirm this is your phone number and your email address by clicking on this following link:$LINK .,2
Please confirm your email address by clicking this link and you're ready to go.,2
Please copy and paste the URL below into your browser to claim ownership and activate this e-mail address:,2
Please do NOT assume that the IP-address is the same as it was when your were connection the last time.,2
Please keep in mind that this rate quote is based on information you provided at the time you obtained your quote.,2
Please let him know I'm worried and I love you both.,2
Please let us know where we may be able to access this report when it becomes available.,2
Please make certain that the pg&e topock curves are flat to socal in the future.,2
"Please make contact with the gem broker below and set a time where I can meet him and look at some topaz, emeralds and opals.",2
Please make it happy again and ship it back up.,2
Please make sure that your command message is sent in plain text or multipart/alternative text and html.,2
"Please read: You are invited to enter the $1,000 Apple Sweepstakes.",2
Please review and give me you comments.,2
Please review and give your comments to Bob.,2
"Please submit all documentation at one time, partial documentation will not be accepted!",2
Possible for you guys to come up next Wednesday night and we can do a quick clean up on Thursday.,2
Possible to meet this weekend to discuss the project?,2
Prospective students should discuss these options with a school representative.,2
"Quick, give me a cheap stock that looks promising.",2
Really looking forward to discussing further.,2
"Remember, I am not a technologist and therefore can't discuss technology specific applications just the business concepts and potential ideas and opportunities.",2
"Remember, I am only allowing 100 students in at this time as I try to keep my classes/teams small.",2
"Remember, you need to keep track of all of this on your 2000 accomplishments for your year end review.",2
Retweet if you want to be part of our social experiment!,2
Rick's asked me to attend the meeting at the Woodlands tomorrow.,2
"Rick, please send me the schedule so I can foward it on to our lead trader in Japan.",2
"Rob, can you discuss with the other groups to appropriately sort out the corporate opportunity (ie) Laura, Hunter, etc.",2
Rob: How can we get some relief on this issue?,2
"Scott, please get personally involved in selecting a Punder lawyer that will take his place in meetings with customers and regulators.",2
"See email, too.",2
See me to make sure I wrote it in properly,2
See what you think when you get a second.,2
Send me the name of that book on flyfishing in the Hills--I want to see if I can get it on Amazon.,2
Send this contact to the email accounts from which you want to create Notes By Email.,2
"Set a reminder for Thursday, November 28, 9:00 AM CST!",2
"Shawn, go ahead and give Dave a call to discuss strategy, resources and approach.",2
"Shawn, just a little buried - why don't you come by on Monday.",2
"She's up for golf, so expect us Saturday night.",2
"Sheila says you won't be here quite that soon, but it would be very helpful if you could join us once you get here.",2
Should legal counsel be in attendance?,2
Should we call your room or meet you somewhere?,2
Simply select the type of device you would like to make a prototype for then view it on that device at full-width or within a device frame on any computer.,2
"Since CMA is going to ask for clarification, I would suggest that we remain silent and focus on the other rate design/cost allocation issues, e.g., equity, no cross subsidies.",2
"Since the deadline for this application is tomorrow, and I have yet to receive this e-mail, I would appreciate you contacting me by phone in order to verify my inclusion.",2
So please take the lead in proposing changes for the legal team and propose the changes to me so we can get it done.,2
"So, I need you to get the following information for Lone Star, Williams, and Apache:",2
"So, why don't you check with Gas Control to see if they know why vol was delivered on that day.",2
Some content and services have specific hardware or software requirements; please review product information before purchasing.,2
Start buying N-M citygate index this week.,2
"Starting tonight, will you add NGW to the monthly bidweek email and index postings.",2
TRY NOW: $LINK,2
Talk to you on the 8:30 call tomorrow.,2
Talk to you on the call tomorrow.,2
"Tammy, are you getting copies of all these reports for the book?",2
Tell Beverly or Kay to make time for next week if Mr Forster can make it.,2
"Tell Dan that a glacier moves forward, not backward.",2
Tell Hellman if I snowboard like a girl then he skies like my grandmother !!,2
"Thanks, please work with Travis as I asked to take the lead on developing the conference.",2
"Thanx John, I look forward to seeing you at the Doubletree for dinner on the night of the September 3. Let me know your traveling plans",2
"Then, as quickly as possible, I'd like to have a meeting to discuss and finalize the proposal.",2
This is a 100% legit opportunity - please don't pass this by.,2
This is a discussion topic that I want your input on for next year.,2
"This is the last version compatible with iOS 5. To keep receiving further updates, please upgrade to iOS 6 or higher.",2
This takes a few minutes so if you'd like to see a payment this week you need to take 3 minutes to do this.,2
"To access Cash Extractor, please see the info below:",2
"To avoid any loss in service, please login, complete the payment information to activate your full service.",2
"To begin the online administration process, you will need the following Internet address and Password(s).",2
"To better understand all your options, please have a look at page:",2
"To complete the sign-up process, please follow this link:",2
"To complete your account activation, please enter the PIN in the Ladytimer app on your phone.",2
"To complete your registration, please visit this url: $LINK",2
"To find your favorites, please browse our Featured, Top Sellers, or category-specific titles such as Science & Tech, News, Sports, Home and Lifestyle.",2
"To increase the iTunes sales of your songs, please make sure to add a link to buy on iTunes to all songs you have added to Bander that are available for purchase in iTunes.",2
"To indicate that you would rather not be contacted by this marketing partner, please follow the link below.",2
"To know more, please log on to www.outlook.mobilereflex.com",2
"To learn how Apple collects, uses, and safeguards the personal information you provide, please review the Apple Customer Privacy Policy .",2
"To learn how to transfer photos out of your Revel account before the grace period ends, please see the steps on this Revel Get Satisfaction page:",2
To log in to the Control Panel please visit:,2
To login to your back office please use the following information:,2
"To no longer receive messages, please update your preferences below.",2
"To opt out of future promotional messages, please go here: $LINK",2
To opt-out from email please forward this email as it is to admin@tugbiz.com,2
"To participate for the gas card before it's too late, please follow this link:",2
"To read more about the new PhoneWeaver for Android with repeating alarms support, PIN number automation and more please visit the following link:",2
"To register for this event, please reply to this email including your Name, Title, Company, Address, and Telephone Number in the body of your message.",2
"To register, call the library at 908-709-7272 and ask for John Malar, or send an email to library@cranfordnj.org.",2
"To review our Terms & Conditions as well as our Privacy Policy, please visit:",2
"To send us some feedback about the process and to ask any more questions you may have as to why you were sent this, please send us a note to support@kiip.me.",2
"To start using our services, please activate your account:",2
"To stop receiving these notifications, please log in to $LINK",2
"To use this service, please register your card and mobile number online at GreenDot.com.",2
"To verify that your vehicle, driver, and payment information are current, please log into your policy at:",2
"To verify your profile and accept the candidacy, please visit here.",2
"To view it online, please go here:",2
"To view savings on your oil changes, please move message to the inbox.",2
"To view the message, please use an HTML compatible email viewer!",2
"Tricia, Please send these to Kristen Clause in the future.",2
Try it out now on the following example.,2
"Twanda, please calendar.",2
"Twanda, please get this on my calendar.",2
"Twanda, please prepare a consulting agreement.",2
"Type the text you want to search in the find field in search bar, the page will automatically scroll to the first occurrence of the text.",2
Use LED when you want to reduce your carbon footprint.,2
Verifying this address will let you receive notifications and password resets from GitHub.,2
"Vicki: I'll assume that for the meeting tomorrow, you folks will call me at my office number--415.782.7822.",2
Visit the link below to enter your billing details now and reactivate your account.,2
Want to try our new web player?,2
Watch it and tell me what you think.,2
Wayne can you set up a meeting for the four of us over the next few weeks.,2
"We are going to the Astro's game tonight, so it would be very easy for one of us (probably Neil) to pick Michael up at your place, probably after 630.",2
We are ok for 8:15 on Sunday,2
We are packing up PaPa's stuff on Saturday if you want to come by and hang out.,2
"We are supposed to try to have the break out contract by April 11, and I think the consents and stuff that same week.",2
"We believe this stuff matters, so please take a few minutes to read our updated Privacy Policy and Terms of Service at $LINK",2
"We do normally have a very full agenda but if you'll leave me your information, I'll try to stop and say hello.",2
"We have a lot of updates planned, please tell your friends about our new app.",2
We have dinner reservations for Saturday at 7:30.,2
We have dinner reservations for Tuesday the 24th at 7:30 pm.,2
We need to make sure that this kind of communication conitinues to flow downstream.,2
We should also get back to the cash strategy of the desk each morning.,2
"We welcome your feedback at any time, so please let us know how we are doing at @bookvibe or feedback@bookvibe.com.",2
We would like to have the conference call at 200 CST on Sunday.,2
We would very much like to speak to you regarding your planned role in Netco and the direction you think the company will take.,2
We'd love to hear from you! Please email us at questions@rockmelt.com or tweet us: $LINK,2
We're excited to let you know that there's new Clinique makeup at the next page which you can get for $0! Sign up for your makeup right away and give yourself the look you deserve.,2
Week after next would be best for lunch.,2
"Wes, I assume that you will be putting together a final 2000 i/s package for me in the next couple of days.",2
"Wes, I believe that we don't have any issues recognizing the value from this transaction - please confirm.",2
"Wes, please have the detailed HPL numbers available to discuss on Monday.",2
What about getting together next week for a movie and/or dinner?,2
What is the rule for guests on the weekend?,2
What is the word on golf this weekend?,2
What would you change about the Senate bill?,2
When you have time please send me Chaz’s too!,2
While it is fresh on my mind -- it would be great if you could capture the following information before our meeting:,2
Who do you want to come to PP?s b-day dinner?,2
Who makes the ornaments that you like so much?,2
Who would you recommend as filling that director position?,2
Will you be able to make it to the game tonight?,2
Will you guys forward this message to Danise for me.,2
Will you please get me access to manage the SJ physical product?,2
Will you send a note to folks regarding the GA meeting here in SF next Thursday?,2
Will you take a moment to answer a few questions?,2
Will you two please get this info to Dutch.,2
"With all that has transpired in the last several weeks, I know that you must be incredibly busy; but if you can work it in, John Kelley and I would like to meet with you for about 30-40 minutes to give you an update on two initiatives, listed below, aimed at getting the 2012 Olympics to Houston.",2
"With the Viviance thing, you may prefer to defer the start of this until a little more certainty is on the horizon.",2
"Works for me, but I have class on Thursday and will have to leave at 5 PM.",2
Would be useful to get a copy.,2
"Would definitely like to gather (phone call or something) prior to the meeting so we (me, you, Rick, Richard) are clear on what our goals are for the meeting and what the agenda needs to look like.",2
"Would love to have you two join, but worry not if you've got conflicts.",2
Would you make sure none of that goofy financial stuff is impacted please?,2
"Would you mind if I forward it to some other folks in corporate legal who might be interested (i.e., my counterparts)?",2
Would you rather do lunch tomorrow?,2
Would you send me the purchases?,2
Wus up!! Just wondering if you give me directions from BWI to our accomidations on the base??,2
"Yes, please forward along.",2
"Yes, we'll be there on Sunday.",2
You available for a quick call?,2
You by chance know where the review is tomorrow?,2
You can check your order status by clicking here: http://wwwapp.us.dell.com/us/en/ordstat/index.asp,2
You can come by whenever you want to get the check.,2
"You don't need to do this right away, when you get a chance go into Unify for Feb and show an actual volume of 0 for the 25th - 28th and a volume of 991014 for the 28th.",2
You going to brief me tonite on tomorrow's meeting?,2
"You guys could not work this out - so I offered a compromise position which involved a well coordinated test marketing iniative (this was agreed to by you and John at the offsite): a) the insurance group was to identify the initial 5 to 10 target customer list that ENA would pitch the product to which should give us a determination if this is a commercially viable product; b) John and Scott would facilitate the contact with the customers to ensure a consistent face and story with the customers - if you guys can sit down and come up with an alternative that works for you - great; regardless, John had promised me that he would do everything necessary to facilitate and promote this capability to these customers ASAP; c) both groups would put a deal team together and get out there ASAP; d) if the test marketing of the product is successful; I agree that we need to sit down and discuss how we formally allign the interests of these groups.",2
You have been requested to provide feedback for a participant attending the next program.,2
You have to get one of these things.,2
You just need to download and install the Wyse PocketCloud Companion software on your Mac or Windows PC from the Wyse website at: $LINK,2
You may need to check with Mary or Trisha on transport capacity tickets for Dec forward.,2
You may want to give your co-workers a nudge or kick occasionally.,2
You might give me a heads up if there's anything on one of the upcoming Wednesday calls that you'd like me to comment on.,2
"You might tell Mike that we can provide the two of them with desk space as well, but that we will reserve the spot with the computer and phone for Mike.",2
You need to get your Visa issues worked out quickly - Kay can help.,2
You need to look a a calendar to see when you can come up here.,2
You need to take a few minutes and look at this ASAP!,2
You will still need to coordinate with the contract group in getting the correct contract in place for the deal.,2
Your Google data archive is ready -- please visit $LINK to download it.,2
"account, or you think you have received this message in error, please ignore this e-mail and no action will be taken.",2
"e-mails, please visit $LINK 111 Durkee Road NE #120 Cleveland, TN 37323",2
"if you have not yet got a chance to review us on Appstore, we request you to do so and help us spread awareness among more consumers and businesses like you.",2
"kmlemanski please do not share this link with anyone, you have until midnight tonight.",2
